YEAR,MONTH,DAY,TMAX (°C),TMIN (°C),PRCP (mm)
1950,1,1,3.007,-5.318,11.693
1950,1,2,-0.141,-5.191,8.642
1950,1,3,3.55,-5.208,0.0
1950,1,4,6.928,-6.478,0.0
1950,1,5,5.149,-4.869,0.0
1950,1,6,2.162,-7.141,0.0
1950,1,7,2.021,-7.033,0.0
1950,1,8,10.457,-5.524,0.0
1950,1,9,10.517,-5.219,0.0
1950,1,10,13.855,-1.034,0.0
1950,1,11,9.083,-5.569,0.0
1950,1,12,7.696,-6.217,0.0
1950,1,13,5.267,-9.807,0.0
1950,1,14,1.947,-11.235,0.0
1950,1,15,1.434,-6.296,0.0
1950,1,16,-2.663,-14.603,0.0
1950,1,17,6.193,-6.254,0.0
1950,1,18,18.646,1.419,0.0
1950,1,19,16.148,5.915,0.531
1950,1,20,13.366,-2.119,0.0
1950,1,21,6.82,-4.267,0.477
1950,1,22,1.139,-5.05,0.0
1950,1,23,11.171,-6.976,0.0
1950,1,24,12.979,-1.62,0.0
1950,1,25,6.523,-5.338,1.84
1950,1,26,7.488,-7.283,0.07
1950,1,27,14.327,-8.403,0.0
1950,1,28,17.586,0.197,0.0
1950,1,29,13.922,-3.099,0.0
1950,1,30,13.192,1.207,0.0
1950,1,31,17.221,-0.658,0.0
1950,2,1,15.128,-4.014,0.0
1950,2,2,-5.35,-10.711,0.0
1950,2,3,-6.018,-10.105,1.496
1950,2,4,2.091,-10.756,0.0
1950,2,5,5.693,-6.623,0.0
1950,2,6,11.053,-5.679,0.0
1950,2,7,11.54,5.234,0.106
1950,2,8,3.836,-3.103,0.082
1950,2,9,2.587,-5.567,0.0
1950,2,10,4.067,-6.794,0.0
1950,2,11,6.272,-6.278,0.0
1950,2,12,17.617,-3.948,0.0
1950,2,13,19.65,4.684,0.0
1950,2,14,18.941,2.863,0.0
1950,2,15,15.531,7.325,4.785
1950,2,16,8.646,3.627,5.771
1950,2,17,5.838,-3.014,1.299
1950,2,18,10.737,-5.034,0.0
1950,2,19,15.035,-3.489,0.0
1950,2,20,14.504,-0.117,0.0
1950,2,21,8.28,-0.179,0.464
1950,2,22,9.75,-4.509,0.011
1950,2,23,8.7,-6.261,0.0
1950,2,24,7.694,-4.995,0.0
1950,2,25,3.458,-8.414,6.56
1950,2,26,-5.568,-10.068,7.401
1950,2,27,2.314,-11.775,0.0
1950,2,28,6.824,-6.813,0.0
1950,3,1,19.887,-3.384,0.0
1950,3,2,10.123,4.022,0.0
1950,3,3,5.714,-6.816,0.0
1950,3,4,19.435,-5.834,0.0
1950,3,5,20.934,9.461,0.0
1950,3,6,17.505,-2.256,0.139
1950,3,7,8.015,-3.086,0.0
1950,3,8,17.548,-3.492,0.0
1950,3,9,20.833,2.525,0.0
1950,3,10,23.831,6.744,0.0
1950,3,11,22.874,10.23,0.0
1950,3,12,25.371,6.98,0.0
1950,3,13,22.406,9.915,0.027
1950,3,14,18.178,7.272,2.843
1950,3,15,16.55,6.046,6.939
1950,3,16,25.384,17.47,5.16
1950,3,17,20.638,5.48,0.404
1950,3,18,9.152,-2.661,0.175
1950,3,19,8.555,-1.233,0.0
1950,3,20,18.425,0.934,0.164
1950,3,21,27.283,9.296,0.0
1950,3,22,23.362,-2.033,0.0
1950,3,23,6.531,-5.675,0.0
1950,3,24,5.834,-7.706,0.0
1950,3,25,11.422,0.31,0.0
1950,3,26,15.556,4.88,0.0
1950,3,27,22.973,6.718,0.0
1950,3,28,25.928,15.102,0.544
1950,3,29,22.115,16.364,1.305
1950,3,30,24.098,12.368,0.91
1950,3,31,22.833,15.259,0.105
1950,4,1,21.65,14.62,8.486
1950,4,2,24.079,11.368,0.0
1950,4,3,25.297,7.94,0.0
1950,4,4,20.685,11.654,2.253
1950,4,5,20.99,12.274,5.2
1950,4,6,26.672,8.431,0.07
1950,4,7,25.432,13.111,1.129
1950,4,8,23.669,14.689,9.072
1950,4,9,25.928,17.194,1.559
1950,4,10,26.937,16.199,0.0
1950,4,11,22.657,9.878,0.0
1950,4,12,21.5,8.273,0.0
1950,4,13,20.819,8.091,5.048
1950,4,14,12.848,5.409,8.383
1950,4,15,13.727,3.604,0.0
1950,4,16,22.549,0.654,0.0
1950,4,17,26.19,7.587,0.0
1950,4,18,28.16,10.142,0.0
1950,4,19,25.679,12.296,0.0
1950,4,20,21.414,9.489,17.754
1950,4,21,20.189,11.317,5.659
1950,4,22,26.556,12.809,0.601
1950,4,23,28.167,13.668,21.168
1950,4,24,25.585,6.854,0.0
1950,4,25,27.244,17.836,0.078
1950,4,26,23.305,13.909,5.258
1950,4,27,20.315,11.183,8.165
1950,4,28,27.743,16.186,3.105
1950,4,29,27.19,12.289,0.0
1950,4,30,24.094,6.948,0.0
1950,5,1,19.373,4.583,0.0
1950,5,2,28.773,11.968,0.0
1950,5,3,28.931,11.752,0.0
1950,5,4,30.482,13.135,0.061
1950,5,5,27.358,13.34,0.0
1950,5,6,26.583,16.148,10.551
1950,5,7,23.496,15.482,16.572
1950,5,8,27.431,16.026,3.881
1950,5,9,33.407,16.728,4.343
1950,5,10,30.3,18.706,0.0
1950,5,11,27.722,18.584,4.578
1950,5,12,24.356,16.174,19.157
1950,5,13,25.297,15.066,13.31
1950,5,14,27.87,13.446,0.0
1950,5,15,30.922,16.959,0.0
1950,5,16,32.772,19.358,0.0
1950,5,17,31.818,17.68,0.0
1950,5,18,32.536,18.344,0.0
1950,5,19,32.359,17.498,0.0
1950,5,20,31.206,16.934,0.0
1950,5,21,31.231,16.452,0.0
1950,5,22,32.625,18.089,0.0
1950,5,23,30.295,17.564,15.949
1950,5,24,15.279,10.952,45.35
1950,5,25,23.599,10.971,1.471
1950,5,26,27.188,11.645,0.0
1950,5,27,27.124,11.77,0.0
1950,5,28,26.282,13.539,0.298
1950,5,29,29.253,12.41,0.0
1950,5,30,27.13,16.733,0.0
1950,5,31,25.504,14.608,33.419
1950,6,1,27.625,10.632,0.013
1950,6,2,28.762,16.471,6.607
1950,6,3,25.744,11.471,0.0
1950,6,4,30.093,16.998,0.0
1950,6,5,33.631,17.948,0.0
1950,6,6,31.268,19.519,0.0
1950,6,7,26.674,13.764,2.247
1950,6,8,28.47,15.585,8.934
1950,6,9,30.841,17.975,1.307
1950,6,10,32.641,20.263,2.673
1950,6,11,31.959,20.132,0.223
1950,6,12,30.427,20.472,2.563
1950,6,13,28.591,18.191,0.0
1950,6,14,30.232,19.65,0.0
1950,6,15,32.155,19.433,0.784
1950,6,16,32.155,20.099,0.8
1950,6,17,31.796,18.313,0.119
1950,6,18,33.174,20.327,0.006
1950,6,19,32.724,19.154,0.013
1950,6,20,31.537,19.045,7.496
1950,6,21,29.224,19.283,4.181
1950,6,22,27.139,18.291,9.017
1950,6,23,31.301,18.019,2.483
1950,6,24,30.939,16.886,11.35
1950,6,25,27.707,17.795,0.0
1950,6,26,30.336,17.412,0.0
1950,6,27,32.173,18.851,0.0
1950,6,28,32.253,18.577,0.0
1950,6,29,31.857,19.209,0.0
1950,6,30,32.918,17.909,0.0
1950,7,1,30.32,20.4,0.044
1950,7,2,30.384,21.215,0.0
1950,7,3,34.323,22.927,0.111
1950,7,4,34.112,20.664,0.0
1950,7,5,32.252,19.196,0.042
1950,7,6,27.056,11.44,0.0
1950,7,7,31.225,13.65,0.0
1950,7,8,33.5,21.44,1.33
1950,7,9,30.449,20.225,15.193
1950,7,10,31.926,19.989,7.855
1950,7,11,30.868,20.823,0.997
1950,7,12,27.826,21.26,1.791
1950,7,13,28.812,20.54,4.266
1950,7,14,31.593,19.461,0.0
1950,7,15,30.554,20.642,0.0
1950,7,16,30.043,18.94,0.0
1950,7,17,26.851,20.424,2.597
1950,7,18,30.058,20.816,8.278
1950,7,19,29.862,18.5,7.51
1950,7,20,27.942,16.853,8.257
1950,7,21,31.438,18.257,0.239
1950,7,22,32.561,19.568,0.0
1950,7,23,33.636,21.457,5.097
1950,7,24,32.12,18.482,0.0
1950,7,25,32.799,19.335,0.969
1950,7,26,29.214,19.793,0.035
1950,7,27,28.416,19.149,0.0
1950,7,28,31.622,20.5,0.0
1950,7,29,32.174,19.057,0.0
1950,7,30,34.178,21.175,0.0
1950,7,31,34.596,20.471,0.0
1950,8,1,34.364,20.43,0.049
1950,8,2,36.149,20.619,0.0
1950,8,3,37.109,22.235,0.0
1950,8,4,36.423,23.224,0.0
1950,8,5,36.74,23.278,0.0
1950,8,6,37.258,22.927,0.0
1950,8,7,36.829,22.133,0.0
1950,8,8,33.871,22.356,0.004
1950,8,9,34.074,21.354,0.0
1950,8,10,35.401,21.167,0.0
1950,8,11,34.459,21.827,0.0
1950,8,12,32.575,18.904,0.31
1950,8,13,33.091,19.7,0.0
1950,8,14,33.216,19.833,0.0
1950,8,15,35.15,19.233,0.0
1950,8,16,36.094,19.374,0.0
1950,8,17,36.229,23.134,0.0
1950,8,18,36.863,23.129,0.0
1950,8,19,36.42,24.58,0.0
1950,8,20,34.946,22.138,0.0
1950,8,21,34.574,20.647,0.0
1950,8,22,35.641,19.965,0.0
1950,8,23,34.457,20.998,0.0
1950,8,24,35.529,18.869,0.0
1950,8,25,37.558,19.923,0.322
1950,8,26,37.263,23.937,6.613
1950,8,27,32.253,22.574,0.272
1950,8,28,33.417,18.345,0.0
1950,8,29,36.472,17.434,0.0
1950,8,30,38.398,21.364,0.0
1950,8,31,36.606,20.593,0.0
1950,9,1,36.39,18.941,0.0
1950,9,2,35.512,18.463,0.0
1950,9,3,35.307,19.927,0.0
1950,9,4,36.918,21.118,0.0
1950,9,5,35.134,15.164,0.0
1950,9,6,35.543,18.277,0.0
1950,9,7,33.878,20.287,0.0
1950,9,8,36.524,16.422,0.0
1950,9,9,34.498,18.22,0.0
1950,9,10,35.07,17.762,0.0
1950,9,11,36.136,20.545,0.0
1950,9,12,32.469,18.528,0.714
1950,9,13,31.114,22.41,9.733
1950,9,14,36.532,18.828,0.0
1950,9,15,40.459,23.214,0.0
1950,9,16,35.915,18.777,0.0
1950,9,17,33.876,20.709,0.0
1950,9,18,32.208,16.838,0.0
1950,9,19,35.776,16.241,0.0
1950,9,20,34.526,19.09,0.0
1950,9,21,31.025,21.818,0.0
1950,9,22,32.764,16.632,0.0
1950,9,23,32.718,17.735,0.0
1950,9,24,34.036,15.766,0.0
1950,9,25,34.336,19.746,0.0
1950,9,26,32.767,20.892,0.0
1950,9,27,32.958,21.652,19.675
1950,9,28,27.007,12.417,0.688
1950,9,29,23.386,9.495,0.0
1950,9,30,27.088,7.578,0.0
1950,10,1,30.06,14.931,0.032
1950,10,2,30.073,19.295,0.0
1950,10,3,34.398,18.562,0.049
1950,10,4,34.426,20.557,0.06
1950,10,5,33.964,21.108,0.916
1950,10,6,29.044,11.54,0.0
1950,10,7,23.726,7.806,0.0
1950,10,8,19.623,8.942,4.76
1950,10,9,12.47,5.265,19.182
1950,10,10,18.254,9.271,13.113
1950,10,11,16.846,9.932,15.399
1950,10,12,28.571,8.51,0.0
1950,10,13,26.72,17.514,8.563
1950,10,14,22.478,8.275,0.0
1950,10,15,20.634,6.711,0.0
1950,10,16,20.554,10.352,0.0
1950,10,17,16.53,4.868,0.0
1950,10,18,8.452,-2.515,0.0
1950,10,19,17.512,-1.68,0.0
1950,10,20,24.943,2.804,0.0
1950,10,21,20.549,6.033,0.0
1950,10,22,20.909,7.548,0.187
1950,10,23,24.189,11.39,0.657
1950,10,24,22.617,11.868,0.646
1950,10,25,20.461,13.874,2.289
1950,10,26,15.648,4.288,0.0
1950,10,27,9.152,-1.371,6.037
1950,10,28,7.107,3.904,15.274
1950,10,29,9.778,2.038,0.0
1950,10,30,9.851,-3.294,0.0
1950,10,31,16.631,-0.25,0.0
1950,11,1,15.736,-0.359,0.0
1950,11,2,19.146,3.048,0.0
1950,11,3,22.971,6.556,0.0
1950,11,4,24.283,7.124,0.0
1950,11,5,26.261,17.814,1.028
1950,11,6,23.803,13.275,2.593
1950,11,7,11.42,-4.494,0.0
1950,11,8,12.816,-2.64,0.0
1950,11,9,8.643,-1.38,3.477
1950,11,10,11.598,3.829,8.785
1950,11,11,15.111,7.065,3.932
1950,11,12,18.721,6.913,0.787
1950,11,13,19.337,16.718,0.097
1950,11,14,20.716,7.924,0.0
1950,11,15,15.206,5.183,0.51
1950,11,16,6.247,2.998,2.032
1950,11,17,13.549,1.791,0.966
1950,11,18,14.671,-1.848,0.0
1950,11,19,20.504,1.219,0.0
1950,11,20,25.168,3.57,0.0
1950,11,21,26.62,10.264,0.0
1950,11,22,21.101,6.636,1.247
1950,11,23,9.12,3.077,5.095
1950,11,24,10.482,-1.945,0.0
1950,11,25,11.619,-4.175,0.0
1950,11,26,7.941,-3.511,0.0
1950,11,27,9.154,-5.774,0.0
1950,11,28,8.691,-5.09,0.0
1950,11,29,8.726,-6.966,0.0
1950,11,30,7.561,-5.63,0.0
1950,12,1,12.539,-4.106,0.0
1950,12,2,8.289,1.351,0.711
1950,12,3,10.756,-1.525,0.124
1950,12,4,8.18,1.838,0.0
1950,12,5,13.269,-0.279,0.001
1950,12,6,8.614,-0.23,0.0
1950,12,7,6.522,-3.546,0.0
1950,12,8,4.455,-1.452,0.0
1950,12,9,4.065,-4.352,0.039
1950,12,10,0.862,-2.524,0.0
1950,12,11,5.262,-6.182,0.0
1950,12,12,11.971,-4.404,0.0
1950,12,13,11.037,-3.64,0.0
1950,12,14,4.352,-1.093,0.712
1950,12,15,5.011,-2.061,8.754
1950,12,16,10.065,3.131,1.923
1950,12,17,9.511,6.333,5.369
1950,12,18,6.46,-5.895,0.42
1950,12,19,8.444,-6.797,0.0
1950,12,20,9.266,-4.448,0.0
1950,12,21,5.603,-1.359,2.461
1950,12,22,6.931,0.596,4.798
1950,12,23,3.882,-5.565,0.79
1950,12,24,2.864,-4.863,0.0
1950,12,25,5.72,-3.053,0.0
1950,12,26,5.042,-4.226,0.0
1950,12,27,10.154,-5.809,0.0
1950,12,28,11.012,-0.219,0.0
1950,12,29,18.126,1.041,0.0
1950,12,30,19.028,2.395,0.0
1950,12,31,17.966,5.328,1.079
1951,1,1,11.502,7.899,6.91
1951,1,2,10.523,2.916,0.0
1951,1,3,9.386,0.054,0.419
1951,1,4,15.415,-2.726,0.0
1951,1,5,17.242,1.051,0.0
1951,1,6,19.912,5.603,0.0
1951,1,7,18.5,0.891,0.0
1951,1,8,22.986,0.96,0.0
1951,1,9,24.118,3.144,0.0
1951,1,10,25.113,3.602,0.0
1951,1,11,20.2,5.488,0.0
1951,1,12,23.656,11.061,0.426
1951,1,13,20.033,4.516,0.0
1951,1,14,15.256,-2.524,0.0
1951,1,15,15.388,-2.18,0.0
1951,1,16,12.037,2.325,0.0
1951,1,17,5.916,-7.315,0.0
1951,1,18,5.299,-7.204,0.0
1951,1,19,8.221,-6.478,0.0
1951,1,20,14.76,-3.63,0.0
1951,1,21,16.79,-4.192,0.0
1951,1,22,20.84,-3.995,0.0
1951,1,23,16.825,1.506,0.0
1951,1,24,13.401,-4.19,0.05
1951,1,25,11.381,-0.453,0.049
1951,1,26,16.65,-0.396,0.0
1951,1,27,19.732,0.672,0.0
1951,1,28,17.093,0.47,0.0
1951,1,29,20.282,1.713,0.0
1951,1,30,21.693,7.139,0.0
1951,1,31,18.264,6.006,0.0
1951,2,1,14.182,2.977,0.788
1951,2,2,5.453,1.498,32.567
1951,2,3,6.326,0.971,24.362
1951,2,4,10.733,-4.264,0.0
1951,2,5,11.928,-4.413,0.0
1951,2,6,15.526,1.143,0.0
1951,2,7,14.572,2.327,0.0
1951,2,8,17.594,0.897,0.0
1951,2,9,15.173,6.943,26.05
1951,2,10,21.359,7.389,0.0
1951,2,11,16.309,2.974,0.526
1951,2,12,11.082,-1.641,0.0
1951,2,13,15.187,-3.857,0.0
1951,2,14,16.845,0.086,0.0
1951,2,15,14.283,3.384,0.9
1951,2,16,15.518,-0.946,0.0
1951,2,17,12.591,1.696,0.0
1951,2,18,14.023,4.504,0.0
1951,2,19,15.788,0.724,0.0
1951,2,20,18.285,5.431,0.042
1951,2,21,23.444,2.967,0.0
1951,2,22,19.151,8.0,0.234
1951,2,23,10.975,-2.401,0.0
1951,2,24,6.881,-3.824,0.075
1951,2,25,11.978,-5.054,0.0
1951,2,26,11.724,0.917,0.0
1951,2,27,18.476,0.751,0.0
1951,2,28,24.67,2.29,0.0
1951,3,1,20.122,5.495,0.0
1951,3,2,14.159,0.412,0.0
1951,3,3,18.95,-2.256,0.0
1951,3,4,14.333,6.514,2.103
1951,3,5,12.509,0.632,1.875
1951,3,6,10.818,-1.528,0.0
1951,3,7,16.72,-4.241,0.0
1951,3,8,23.846,-0.666,0.0
1951,3,9,18.964,1.998,0.066
1951,3,10,8.659,-6.279,0.0
1951,3,11,12.93,-4.907,0.0
1951,3,12,17.077,-1.216,0.0
1951,3,13,17.664,0.619,0.402
1951,3,14,14.972,3.071,0.413
1951,3,15,20.757,1.775,0.0
1951,3,16,28.002,5.457,0.0
1951,3,17,27.201,8.218,0.0
1951,3,18,25.323,12.374,0.169
1951,3,19,22.379,9.431,0.0
1951,3,20,21.005,3.621,0.06
1951,3,21,24.586,4.96,0.0
1951,3,22,21.122,10.861,0.0
1951,3,23,16.091,-0.885,0.0
1951,3,24,24.503,2.071,0.0
1951,3,25,21.239,6.713,0.048
1951,3,26,9.561,1.298,5.973
1951,3,27,16.861,7.953,5.845
1951,3,28,20.364,7.612,0.034
1951,3,29,28.223,16.355,2.88
1951,3,30,23.255,4.68,0.0
1951,3,31,20.11,6.331,0.0
1951,4,1,6.287,-4.147,0.061
1951,4,2,13.791,-5.789,0.0
1951,4,3,19.609,2.278,0.0
1951,4,4,20.592,2.569,0.0
1951,4,5,16.996,1.993,0.0
1951,4,6,27.206,3.612,0.0
1951,4,7,27.65,10.628,0.0
1951,4,8,26.916,14.892,0.784
1951,4,9,25.013,13.175,4.821
1951,4,10,20.084,6.789,12.219
1951,4,11,22.614,4.483,0.0
1951,4,12,27.819,6.28,0.0
1951,4,13,28.76,13.27,3.111
1951,4,14,25.351,9.544,0.0
1951,4,15,26.266,7.988,0.0
1951,4,16,25.675,10.176,0.0
1951,4,17,23.622,6.382,0.012
1951,4,18,27.287,8.641,6.359
1951,4,19,20.203,8.6,24.303
1951,4,20,10.974,4.808,13.024
1951,4,21,15.82,0.878,0.0
1951,4,22,19.919,3.113,0.0
1951,4,23,23.111,9.869,4.965
1951,4,24,23.161,9.703,0.0
1951,4,25,21.119,6.831,0.0
1951,4,26,22.481,5.812,0.0
1951,4,27,21.357,8.595,0.342
1951,4,28,25.401,13.113,1.044
1951,4,29,22.25,9.793,0.0
1951,4,30,25.28,9.388,0.717
1951,5,1,26.219,13.792,0.0
1951,5,2,26.28,11.174,15.04
1951,5,3,15.894,4.282,24.258
1951,5,4,14.744,7.927,17.998
1951,5,5,23.427,10.097,0.071
1951,5,6,23.265,8.047,0.0
1951,5,7,25.243,9.864,0.395
1951,5,8,26.721,16.529,0.646
1951,5,9,31.471,19.676,2.093
1951,5,10,28.263,15.757,0.0
1951,5,11,28.042,14.748,0.955
1951,5,12,26.873,17.275,0.0
1951,5,13,27.615,17.211,0.0
1951,5,14,27.557,17.324,0.0
1951,5,15,26.294,15.878,0.0
1951,5,16,26.26,16.719,11.375
1951,5,17,26.818,17.601,4.159
1951,5,18,26.345,15.532,1.095
1951,5,19,27.21,16.188,13.092
1951,5,20,26.419,17.851,8.63
1951,5,21,26.645,17.455,2.942
1951,5,22,28.146,16.172,0.0
1951,5,23,27.623,17.096,0.654
1951,5,24,26.736,18.762,9.73
1951,5,25,21.733,17.05,32.762
1951,5,26,19.206,15.284,41.551
1951,5,27,27.939,15.449,6.704
1951,5,28,27.459,19.356,9.304
1951,5,29,28.391,13.349,0.0
1951,5,30,29.324,14.403,0.0
1951,5,31,30.858,15.229,0.0
1951,6,1,29.538,16.085,0.0
1951,6,2,29.783,15.907,0.388
1951,6,3,32.776,19.043,2.823
1951,6,4,32.155,19.597,4.455
1951,6,5,30.862,18.507,0.0
1951,6,6,33.323,20.066,0.0
1951,6,7,32.012,19.727,0.0
1951,6,8,30.734,19.752,0.0
1951,6,9,29.767,18.81,0.0
1951,6,10,31.02,19.163,0.0
1951,6,11,32.26,19.879,0.0
1951,6,12,29.482,19.925,0.922
1951,6,13,30.679,19.353,7.615
1951,6,14,29.475,18.351,28.762
1951,6,15,24.655,19.149,33.665
1951,6,16,29.82,18.908,1.324
1951,6,17,30.324,17.091,0.284
1951,6,18,32.536,19.194,0.931
1951,6,19,30.648,20.6,0.504
1951,6,20,29.898,15.274,0.0
1951,6,21,33.323,17.558,0.0
1951,6,22,31.222,22.028,1.303
1951,6,23,29.871,21.496,2.558
1951,6,24,27.26,20.125,3.487
1951,6,25,27.786,19.702,13.908
1951,6,26,29.353,20.18,3.05
1951,6,27,28.041,20.042,1.186
1951,6,28,28.769,20.396,9.004
1951,6,29,30.436,19.912,7.506
1951,6,30,31.089,18.604,1.598
1951,7,1,30.387,19.986,4.046
1951,7,2,29.743,20.361,10.473
1951,7,3,25.173,19.428,4.108
1951,7,4,27.834,19.491,12.22
1951,7,5,27.299,20.795,8.332
1951,7,6,33.257,21.25,4.487
1951,7,7,32.395,22.92,24.902
1951,7,8,29.09,18.949,0.04
1951,7,9,29.324,19.065,0.0
1951,7,10,30.123,18.989,0.0
1951,7,11,32.302,18.8,0.0
1951,7,12,33.727,21.33,0.069
1951,7,13,35.973,22.084,0.0
1951,7,14,35.582,23.687,0.0
1951,7,15,33.736,22.236,0.0
1951,7,16,33.174,21.28,0.0
1951,7,17,30.836,19.215,0.0
1951,7,18,31.884,18.793,0.0
1951,7,19,32.539,20.461,0.0
1951,7,20,35.354,19.211,0.0
1951,7,21,37.589,18.981,0.0
1951,7,22,36.274,18.621,0.019
1951,7,23,35.668,21.148,0.0
1951,7,24,35.764,22.111,0.0
1951,7,25,35.996,21.584,0.0
1951,7,26,33.615,21.099,0.0
1951,7,27,30.172,17.542,0.061
1951,7,28,29.511,19.503,0.542
1951,7,29,26.832,15.008,0.798
1951,7,30,30.886,17.682,0.0
1951,7,31,28.633,18.283,0.029
1951,8,1,31.317,19.265,0.0
1951,8,2,32.521,19.75,0.0
1951,8,3,34.93,18.904,0.0
1951,8,4,34.03,21.433,0.0
1951,8,5,34.407,20.467,0.0
1951,8,6,36.749,24.112,0.0
1951,8,7,34.44,23.23,0.0
1951,8,8,35.397,21.045,0.888
1951,8,9,36.864,19.32,0.199
1951,8,10,37.347,22.188,0.0
1951,8,11,33.97,20.305,0.0
1951,8,12,32.492,18.914,0.0
1951,8,13,33.215,19.867,0.0
1951,8,14,30.522,18.404,0.0
1951,8,15,31.812,19.128,0.0
1951,8,16,34.097,22.668,16.282
1951,8,17,33.188,22.642,4.083
1951,8,18,28.102,20.742,15.482
1951,8,19,21.554,14.933,12.677
1951,8,20,24.414,17.235,9.315
1951,8,21,32.603,19.483,0.026
1951,8,22,35.971,21.676,0.0
1951,8,23,35.583,23.4,0.294
1951,8,24,37.126,24.343,0.31
1951,8,25,36.037,23.254,0.325
1951,8,26,36.681,24.141,1.337
1951,8,27,36.503,24.954,10.594
1951,8,28,33.147,23.641,0.268
1951,8,29,31.228,18.993,2.124
1951,8,30,35.242,21.406,0.0
1951,8,31,34.976,23.483,0.27
1951,9,1,36.876,24.346,0.19
1951,9,2,33.621,23.871,5.81
1951,9,3,28.277,21.72,7.713
1951,9,4,28.36,18.914,7.856
1951,9,5,25.119,18.643,8.917
1951,9,6,24.206,18.229,12.502
1951,9,7,25.826,17.57,6.41
1951,9,8,27.73,15.23,0.6
1951,9,9,23.647,16.402,9.155
1951,9,10,23.993,14.678,0.385
1951,9,11,24.716,14.519,0.0
1951,9,12,24.586,14.987,0.0
1951,9,13,22.308,16.08,4.215
1951,9,14,20.069,14.778,17.724
1951,9,15,24.208,17.089,1.689
1951,9,16,21.632,17.453,5.49
1951,9,17,22.969,16.991,6.515
1951,9,18,24.429,18.569,11.069
1951,9,19,23.269,18.548,11.93
1951,9,20,23.74,18.355,3.798
1951,9,21,25.227,17.457,10.939
1951,9,22,30.517,17.872,0.405
1951,9,23,32.771,13.496,0.0
1951,9,24,34.03,19.525,0.0
1951,9,25,30.308,19.363,7.053
1951,9,26,25.478,19.125,4.178
1951,9,27,28.35,21.884,3.416
1951,9,28,28.689,20.547,4.276
1951,9,29,23.644,10.941,0.0
1951,9,30,24.719,10.422,0.0
1951,10,1,28.894,12.136,0.0
1951,10,2,24.273,16.304,15.959
1951,10,3,18.607,14.869,14.333
1951,10,4,24.598,17.213,0.913
1951,10,5,25.018,14.333,0.0
1951,10,6,23.667,11.926,0.319
1951,10,7,20.626,4.129,0.0
1951,10,8,23.913,6.385,0.0
1951,10,9,25.361,8.631,0.0
1951,10,10,26.589,9.527,0.0
1951,10,11,22.572,13.933,0.0
1951,10,12,16.064,8.07,0.0
1951,10,13,16.851,2.6,0.0
1951,10,14,17.937,5.619,0.0
1951,10,15,21.168,5.627,0.0
1951,10,16,22.368,7.984,0.0
1951,10,17,25.262,7.797,0.0
1951,10,18,27.962,8.26,0.0
1951,10,19,25.933,14.36,0.0
1951,10,20,20.421,12.204,13.616
1951,10,21,18.352,14.452,12.709
1951,10,22,16.535,7.969,0.901
1951,10,23,11.268,3.388,0.872
1951,10,24,9.368,0.967,3.072
1951,10,25,14.206,0.521,0.0
1951,10,26,17.231,1.667,0.0
1951,10,27,17.951,6.712,0.0
1951,10,28,21.014,10.283,0.062
1951,10,29,19.773,11.004,29.512
1951,10,30,13.309,10.288,21.162
1951,10,31,15.152,3.332,0.0
1951,11,1,8.94,0.435,11.024
1951,11,2,4.895,-2.145,2.66
1951,11,3,5.829,-4.407,0.0
1951,11,4,5.823,-4.043,0.0
1951,11,5,4.627,-4.991,0.0
1951,11,6,12.346,1.486,0.0
1951,11,7,10.339,-1.439,0.0
1951,11,8,18.399,8.081,0.0
1951,11,9,13.359,2.124,0.0
1951,11,10,20.065,-0.115,0.0
1951,11,11,18.16,4.44,1.187
1951,11,12,17.29,10.344,1.392
1951,11,13,23.192,8.26,0.0
1951,11,14,17.928,7.11,0.0
1951,11,15,15.945,4.448,1.836
1951,11,16,10.106,5.033,25.089
1951,11,17,7.013,0.718,0.0
1951,11,18,10.188,-3.752,0.0
1951,11,19,10.485,0.4,0.0
1951,11,20,13.557,-1.708,0.0
1951,11,21,12.527,4.946,0.0
1951,11,22,9.979,4.467,9.046
1951,11,23,8.747,3.279,0.0
1951,11,24,6.434,-3.243,0.0
1951,11,25,1.863,-4.476,0.0
1951,11,26,8.818,-5.81,0.0
1951,11,27,6.625,-6.261,0.0
1951,11,28,1.254,-6.438,0.0
1951,11,29,8.332,-5.346,0.0
1951,11,30,10.615,-5.986,0.0
1951,12,1,11.347,-5.728,0.0
1951,12,2,15.646,-4.551,0.0
1951,12,3,11.964,-1.612,0.0
1951,12,4,9.873,2.41,0.234
1951,12,5,9.201,3.891,0.126
1951,12,6,10.153,6.346,0.749
1951,12,7,6.411,0.076,0.0
1951,12,8,8.686,-2.548,0.0
1951,12,9,9.911,-3.892,0.0
1951,12,10,9.744,-3.533,0.0
1951,12,11,11.907,1.728,0.0
1951,12,12,8.464,1.689,0.0
1951,12,13,4.568,0.029,0.0
1951,12,14,5.765,-3.734,0.0
1951,12,15,1.796,-5.652,0.0
1951,12,16,1.699,-4.423,0.0
1951,12,17,6.695,-6.236,0.0
1951,12,18,7.564,-3.835,2.263
1951,12,19,13.698,6.419,2.661
1951,12,20,11.532,-4.403,0.633
1951,12,21,0.832,-8.371,0.0
1951,12,22,6.446,-5.742,0.0
1951,12,23,4.734,-3.651,0.0
1951,12,24,12.493,-3.273,0.0
1951,12,25,15.601,-5.083,0.0
1951,12,26,15.94,-5.339,0.0
